scenario,seed,cumulative_churn,mean_trust_all,mean_trust,mean_harm,platform_reputation,reputation,cumulative_revenue,cumulative_costs,net_value,opportunity_cost,cumulative_projected_revenue,tipping_points_triggered_count,active_users,cumulative_negative_wom_count,cumulative_positive_wom_count,trust_collapse_step,social_contagion_step,churn_cascade_step,extractive_divergence_step,trust_collapse_triggered,social_contagion_triggered,churn_cascade_triggered,extractive_divergence_triggered,churned_skeptic,churned_naive,churned_activist,trust_skeptic,trust_naive,trust_activist,n_skeptic,churned_skeptic_total,n_naive,churned_naive_total,n_activist,churned_activist_total
drip_pricing_only,30,0.456,0.1618097670119125,0.2045984708724608,0.21437773702682747,2.0,0.37259528802190955,291176.31013842166,22390.539999999994,268785.7701384217,353551.8199134876,644728.1300519092,4.0,272.0,27140.0,81.0,77.0,257.0,260.0,163.0,1.0,1.0,1.0,1.0,99.0,58.0,71.0,0.11339272159443338,0.2591381807930005,0.11781725157107395,162,99,227,58,111,71
drip_pricing_only,31,0.45,0.15084102898728752,0.1881504246789211,0.2111855254088551,2.0,0.36321317616961124,286263.6515865034,21901.580000000005,264362.07158650336,345297.1590284873,631560.8106149907,4.0,275.0,26197.0,92.0,77.0,295.0,264.0,157.0,1.0,1.0,1.0,1.0,83.0,64.0,78.0,0.11353798266871225,0.22276546434959513,0.14618012821878051,140,83,239,64,121,78
drip_pricing_only,32,0.398,0.20279497127854185,0.2553849617590227,0.1887282880460832,2.0,0.42555469216898256,285344.05533562007,20375.920000000002,264968.1353356201,320961.53613349644,606305.5914691165,3.0,301.0,23041.0,99.0,82.0,-1.0,281.0,166.0,1.0,0.0,1.0,1.0,75.0,56.0,68.0,0.18689541077659658,0.2833648587388213,0.16952616203433468,121,75,276,56,103,68
drip_pricing_only,33,0.422,0.20059628177508965,0.24048141200763212,0.2017395458093553,2.0,0.40649244294966935,271081.44159959303,20251.100000000013,250830.34159959303,320141.4489062767,591222.8905058698,3.0,289.0,23019.0,75.0,79.0,-1.0,270.0,150.0,1.0,0.0,1.0,1.0,79.0,64.0,68.0,0.16144247943109208,0.28545605426628157,0.12458241872179862,141,79,258,64,101,68
drip_pricing_only,34,0.434,0.1565278360854617,0.20293885040956297,0.21058260263759004,2.0,0.3739848503218707,272794.590029649,21565.439999999995,251229.15002964903,311044.3697356261,583838.9597652751,4.0,283.0,25382.0,73.0,80.0,282.0,264.0,169.0,1.0,1.0,1.0,1.0,78.0,72.0,67.0,0.1380161191768804,0.23938550470129702,0.1453713749826414,151,78,251,72,98,67
drip_pricing_only,35,0.442,0.18844150638252274,0.24324004987412123,0.20335477021444373,2.0,0.4078825009573963,295428.89724390453,20594.77999999998,274834.11724390456,354465.3170893693,649894.2143332738,3.0,279.0,23771.0,94.0,78.0,-1.0,256.0,147.0,1.0,0.0,1.0,1.0,97.0,54.0,70.0,0.17826887872901417,0.2762915117677721,0.1779402258796805,169,97,239,54,92,70
drip_pricing_only,36,0.44,0.19712296707725008,0.24889287020879577,0.2078198040840086,2.0,0.40911377512009683,266065.70163723035,20548.03999999999,245517.66163723037,311240.4152036848,577306.1168409152,3.0,280.0,23550.0,87.0,80.0,-1.0,261.0,154.0,1.0,0.0,1.0,1.0,105.0,62.0,53.0,0.15865836349890022,0.29738721076686747,0.169175126732352,177,105,242,62,81,53
drip_pricing_only,37,0.464,0.159054866198697,0.21285236035820562,0.21047520013293503,2.0,0.3820077787107614,284381.61099393404,21843.18000000001,262538.43099393405,344743.05024162406,629124.6612355581,4.0,268.0,26108.0,86.0,77.0,292.0,262.0,151.0,1.0,1.0,1.0,1.0,94.0,59.0,79.0,0.18568374255446835,0.2448821925762069,0.10618240163178366,157,94,229,59,114,79
drip_pricing_only,38,0.426,0.17430349158368943,0.22544169836210926,0.19918490637862207,2.0,0.3976176669121808,296044.32483314007,21580.619999999995,274463.7048331401,344931.6156893371,640975.9405224771,3.0,287.0,25404.0,102.0,78.0,-1.0,281.0,158.0,1.0,0.0,1.0,1.0,87.0,51.0,75.0,0.16312657241065517,0.2515311952609797,0.17691276201516637,143,87,248,51,109,75
drip_pricing_only,39,0.416,0.1763271764604077,0.20995150318764105,0.20433462867112023,2.0,0.38296849683984735,288072.22216153523,21162.260000000002,266909.9621615352,330210.7719688209,618282.9941303561,3.0,292.0,24669.0,96.0,81.0,-1.0,271.0,170.0,1.0,0.0,1.0,1.0,80.0,59.0,69.0,0.13702104513149332,0.24657471588582228,0.1382646223684146,144,80,253,59,103,69
drip_pricing_only,40,0.39,0.17857290943305476,0.21589989215206024,0.1996975787923048,2.0,0.3898111849017691,303769.41982145427,20797.420000000013,282971.9998214543,345457.39336302615,649226.8131844804,3.0,305.0,23984.0,109.0,80.0,-1.0,277.0,165.0,1.0,0.0,1.0,1.0,81.0,53.0,61.0,0.11315443402348332,0.25885511721902993,0.14778159013341874,145,81,260,53,95,61
drip_pricing_only,41,0.412,0.15353754155890725,0.18853407928872268,0.21391612723950043,2.0,0.3617421900135914,289770.5875567858,21996.060000000005,267774.5275567858,334067.7933080179,623838.3808648037,4.0,294.0,26233.0,94.0,79.0,284.0,274.0,161.0,1.0,1.0,1.0,1.0,88.0,58.0,60.0,0.1458595284826633,0.21318356163169944,0.15808787048709064,167,88,238,58,95,60
drip_pricing_only,42,0.436,0.18072514059870234,0.23287765981375316,0.20644774574094732,2.0,0.39810601845230276,292015.7918587,21343.399999999998,270672.39185869996,346664.338189143,638680.130047843,3.0,282.0,25097.0,105.0,78.0,-1.0,260.0,170.0,1.0,0.0,1.0,1.0,95.0,58.0,65.0,0.16791875644697668,0.27658737166175185,0.13040185076799504,160,95,239,58,101,65
drip_pricing_only,43,0.458,0.18453687761232504,0.24001395241309795,0.2129948051955299,2.0,0.4005577445375223,282866.3559552803,20617.440000000006,262248.9159552803,347202.99365707877,630069.3496123591,4.0,271.0,23909.0,73.0,78.0,269.0,251.0,150.0,1.0,1.0,1.0,1.0,104.0,64.0,61.0,0.1915526969827244,0.2701021515887652,0.1836854202458363,166,104,235,64,99,61
drip_pricing_only,44,0.412,0.17644808906830925,0.22002184926272664,0.20409457399334588,2.0,0.39051709216237124,297333.0155591529,21099.379999999994,276233.63555915287,338177.6654330071,635510.68099216,3.0,294.0,24515.0,101.0,80.0,-1.0,273.0,162.0,1.0,0.0,1.0,1.0,78.0,61.0,67.0,0.15988740605031246,0.25634374077413274,0.12566137675651895,144,78,256,61,100,67
drip_pricing_only,45,0.436,0.20697144346779892,0.26761614691720487,0.19906151994670085,2.0,0.42829872464294105,264964.7974720372,19567.14000000004,245397.65747203716,307392.4009987461,572357.1984707833,3.0,282.0,21664.0,87.0,80.0,-1.0,256.0,156.0,1.0,0.0,1.0,1.0,81.0,71.0,66.0,0.20302537197301418,0.30495355318485146,0.1613813594123621,135,81,264,71,101,66
drip_pricing_only,46,0.436,0.1880279238491006,0.2430146964313786,0.1976275087844126,2.0,0.4112416429175584,303364.7942442961,20994.959999999995,282369.8342442961,351289.06726132805,654653.8615056241,3.0,282.0,24250.0,97.0,80.0,-1.0,264.0,161.0,1.0,0.0,1.0,1.0,93.0,60.0,65.0,0.17572693525437277,0.2735096744294084,0.172924344732667,147,93,255,60,98,65
drip_pricing_only,47,0.454,0.16320503641822104,0.2089648682716128,0.21614566627601817,2.0,0.3767030045975354,267467.9433026966,21405.479999999992,246062.46330269665,324958.17213199293,592426.1154346896,4.0,273.0,25339.0,82.0,77.0,272.0,249.0,157.0,1.0,1.0,1.0,1.0,96.0,63.0,68.0,0.1823959305718862,0.22871248821388934,0.1680414743350572,160,96,232,63,108,68
drip_pricing_only,48,0.446,0.16815706349179382,0.2089473921618777,0.21408390361375906,2.0,0.37708351044500493,288157.3654658571,21280.660000000014,266876.70546585706,349411.8348719964,637569.2003378535,4.0,277.0,25129.0,95.0,78.0,268.0,256.0,158.0,1.0,1.0,1.0,1.0,89.0,63.0,71.0,0.15067229626434467,0.24057873089181891,0.16575917762494982,154,89,236,63,110,71
drip_pricing_only,49,0.42,0.18926973632849653,0.23688864502528315,0.2006759041291498,2.0,0.4043824686123515,283743.5968035918,21050.159999999985,262693.43680359185,321824.12819097145,605567.7249945633,3.0,290.0,24315.0,98.0,81.0,-1.0,279.0,179.0,1.0,0.0,1.0,1.0,98.0,57.0,55.0,0.18004551808810842,0.2701712254649178,0.13789795258546686,164,98,253,57,83,55
drip_pricing_only,50,0.432,0.16749349260424698,0.2004149567687677,0.2146030172442565,2.0,0.3706576450261021,271113.0576133414,22132.739999999998,248980.31761334144,323638.106328631,594751.1639419724,4.0,284.0,26649.0,104.0,79.0,269.0,264.0,165.0,1.0,1.0,1.0,1.0,70.0,67.0,79.0,0.1509226832631164,0.2379372107831579,0.11354030283416137,141,70,244,67,115,79
drip_pricing_only,51,0.426,0.1875826962474669,0.24254177417484352,0.19626049269752863,2.0,0.41050450894286283,270537.7426050373,21006.959999999995,249530.7826050373,307809.78257840255,578347.5251834398,3.0,287.0,24273.0,75.0,81.0,-1.0,274.0,165.0,1.0,0.0,1.0,1.0,89.0,57.0,67.0,0.1552967148630558,0.2858288289411095,0.11974437534234501,160,89,254,57,86,67
drip_pricing_only,52,0.384,0.16614601198212472,0.18847929670917116,0.20150270715538324,2.0,0.3696240012028553,301080.7856660962,21891.399999999983,279189.38566609623,330255.1039670837,631335.8896331799,3.0,308.0,25832.0,95.0,83.0,-1.0,292.0,176.0,1.0,0.0,1.0,1.0,77.0,58.0,57.0,0.1608390960388701,0.20612292146312,0.13419633480971552,143,77,266,58,91,57
drip_pricing_only,53,0.468,0.19735417832060406,0.2639714041838405,0.20197943579309866,2.0,0.423390585914968,297955.0234850204,20766.799999999996,277188.2234850204,354513.79439521756,652468.8178802379,3.0,266.0,23971.0,96.0,79.0,-1.0,251.0,149.0,1.0,0.0,1.0,1.0,96.0,72.0,66.0,0.201534134011937,0.30976571539012077,0.11850577089973764,152,96,250,72,98,66
drip_pricing_only,54,0.408,0.16914947674091646,0.1973429078175793,0.2141915036730698,2.0,0.36883195703350313,264355.90267369524,20882.620000000017,243473.2826736952,304081.0324395698,568436.9351132651,4.0,296.0,24197.0,96.0,81.0,296.0,275.0,156.0,1.0,1.0,1.0,1.0,81.0,68.0,55.0,0.13688651277325903,0.24039024701218084,0.10134994223238393,145,81,256,68,99,55
drip_pricing_only,55,0.396,0.1769652416643946,0.22733748230291792,0.20860158089679637,2.0,0.3938981799457285,267486.4968938751,21945.839999999993,245540.65689387513,307455.8312805873,574942.3281744624,3.0,302.0,26151.0,106.0,78.0,-1.0,290.0,164.0,1.0,0.0,1.0,1.0,65.0,48.0,85.0,0.13731292120737032,0.27341798701179537,0.1397536201543891,126,65,247,48,127,85
drip_pricing_only,56,0.43,0.20131934358277384,0.24768183574651634,0.19595374280341682,2.0,0.415518552232626,290362.0986980938,20573.96000000001,269788.13869809377,339023.6334118766,629385.7321099704,3.0,285.0,23549.0,87.0,81.0,-1.0,267.0,159.0,1.0,0.0,1.0,1.0,81.0,67.0,67.0,0.16368790507711264,0.28386933215107996,0.16435960971531155,134,81,266,67,100,67
drip_pricing_only,57,0.412,0.1753049781046987,0.21179029321448659,0.20578752594309557,2.0,0.38246984116318816,268919.76018305094,20808.380000000005,248111.38018305093,309154.62143396266,578074.3816170136,3.0,294.0,24095.0,96.0,81.0,-1.0,269.0,156.0,1.0,0.0,1.0,1.0,93.0,62.0,51.0,0.12521083891223786,0.25981272414496126,0.1146918551332713,158,93,254,62,88,51
drip_pricing_only,58,0.44,0.18068752342367098,0.22533138441765552,0.20839663672642125,2.0,0.3921148409154873,281367.4942453209,21314.000000000007,260053.4942453209,327873.0421910209,609240.5364363418,3.0,280.0,24981.0,108.0,81.0,-1.0,267.0,159.0,1.0,0.0,1.0,1.0,98.0,66.0,56.0,0.12549636187831337,0.2767601803251386,0.13760468626955932,161,98,248,66,91,56
drip_pricing_only,59,0.41,0.1956407789630748,0.24731394761748932,0.19837214039589496,2.0,0.4135652230998337,299506.09105292265,21024.58000000002,278481.51105292264,346776.97586498514,646283.0669179078,3.0,295.0,24367.0,84.0,79.0,-1.0,277.0,162.0,1.0,0.0,1.0,1.0,74.0,59.0,72.0,0.14676746370054353,0.29315826148182506,0.14157489980612267,126,74,263,59,111,72
drip_pricing_only,60,0.436,0.156570389196612,0.18811893946515226,0.21002467520995588,2.0,0.36454696811455845,262454.7509540626,21816.21999999999,240638.53095406262,302551.41263936117,565006.1635934238,4.0,282.0,25890.0,106.0,79.0,288.0,267.0,164.0,1.0,1.0,1.0,1.0,86.0,60.0,72.0,0.14704286110903222,0.21738543288398277,0.10895242465230866,154,86,242,60,104,72
drip_pricing_only,61,0.416,0.1565586477800738,0.18361230694616976,0.21301779402985024,2.0,0.35882005927164523,266132.79693694046,22151.98000000001,243980.81693694045,298678.1102178703,564810.9071548107,4.0,292.0,26479.0,84.0,80.0,283.0,274.0,173.0,1.0,1.0,1.0,1.0,87.0,62.0,59.0,0.15454996493984896,0.21050191949354302,0.10299102913160366,162,87,245,62,93,59
drip_pricing_only,62,0.386,0.15129855953081983,0.18148601768594225,0.22059675717933305,2.0,0.35350304324333215,277123.5108808611,23465.8,253657.7108808611,314690.1129900849,591813.623870946,4.0,307.0,28912.0,86.0,78.0,262.0,295.0,181.0,1.0,1.0,1.0,1.0,75.0,54.0,64.0,0.10169740918162073,0.22776284073710384,0.12011475138064785,145,75,241,54,114,64
drip_pricing_only,63,0.436,0.15345342611982474,0.19310683017817068,0.21479360061253364,2.0,0.36537858849019056,259289.94441200257,21807.280000000002,237482.66441200257,301229.3952502803,560519.3396622828,4.0,282.0,25908.0,89.0,78.0,284.0,269.0,158.0,1.0,1.0,1.0,1.0,71.0,72.0,75.0,0.1567105981046949,0.22155014530261208,0.12638903787191552,136,71,249,72,115,75
drip_pricing_only,64,0.41,0.16159851385448953,0.19890716884334522,0.20692388925902727,2.0,0.374235945041158,286281.8945903336,21526.559999999976,264755.33459033363,338569.79602746497,624851.6906177986,3.0,295.0,25376.0,91.0,77.0,-1.0,279.0,163.0,1.0,0.0,1.0,1.0,77.0,57.0,71.0,0.14132640885289535,0.2256064229242681,0.15899311627890642,142,77,251,57,107,71
drip_pricing_only,65,0.4,0.16104822327017904,0.18559184775427157,0.20804061501160964,2.0,0.3646072578598555,267850.0618430436,21521.659999999978,246328.40184304363,300755.6676663751,568605.7295094187,3.0,300.0,25208.0,91.0,81.0,-1.0,290.0,174.0,1.0,0.0,1.0,1.0,86.0,68.0,46.0,0.11784156502489679,0.2188179546696985,0.1185447479567821,144,86,269,68,87,46
drip_pricing_only,66,0.39,0.1749505286715904,0.20593026088997518,0.19778882755197927,2.0,0.3841145448366029,311901.92480714276,20506.100000000002,291395.8248071428,344883.4637734583,656785.3885806011,3.0,305.0,23356.0,85.0,83.0,-1.0,292.0,161.0,1.0,0.0,1.0,1.0,80.0,60.0,55.0,0.15968553340109976,0.2327519678801674,0.1242159174287681,137,80,271,60,92,55
drip_pricing_only,67,0.42,0.15390468340511054,0.1939804414262921,0.21055715703255531,2.0,0.3677503706666426,275909.3027961331,21480.4,254428.9027961331,308623.1504722531,584532.4532683862,4.0,290.0,25187.0,92.0,80.0,278.0,277.0,163.0,1.0,1.0,1.0,1.0,94.0,59.0,57.0,0.14181477351844224,0.2257845848561849,0.1337547336967374,160,94,243,59,97,57
drip_pricing_only,68,0.356,0.16759134614639354,0.20391553851462987,0.19709337897490603,2.0,0.3817108837446339,315960.82009783684,21657.580000000005,294303.2400978368,337008.7789367849,652969.5990346217,2.0,322.0,25318.0,100.0,83.0,-1.0,-1.0,186.0,1.0,0.0,0.0,1.0,71.0,48.0,59.0,0.1347767391047955,0.2351471364083078,0.14946700055867976,149,71,266,48,85,59
drip_pricing_only,69,0.436,0.19995984554143123,0.24385232559243253,0.20085466457314596,2.0,0.40979263399372223,263211.95647056395,20166.540000000008,243045.41647056394,309699.62503114686,572911.5815017108,3.0,282.0,22831.0,112.0,81.0,-1.0,265.0,158.0,1.0,0.0,1.0,1.0,80.0,70.0,68.0,0.17618828355863647,0.27463992954502897,0.18829948085269815,141,80,260,70,99,68
drip_pricing_only,70,0.426,0.16540966004874394,0.20851407107987346,0.20965594019617426,2.0,0.38012765495238054,267059.2513521248,21167.68000000001,245891.57135212477,311316.57869759906,578375.8300497239,3.0,287.0,24749.0,96.0,79.0,-1.0,264.0,167.0,1.0,0.0,1.0,1.0,101.0,55.0,57.0,0.20926753021166516,0.22002477996081285,0.1446917441920359,170,101,239,55,91,57
drip_pricing_only,71,0.452,0.15115532620581798,0.18822465414821637,0.22203222289093028,2.0,0.35659053399192764,270756.45497061574,22000.62000000001,248755.83497061575,321227.88552963204,591984.3405002478,4.0,274.0,26393.0,72.0,78.0,252.0,265.0,156.0,1.0,1.0,1.0,1.0,85.0,67.0,74.0,0.13058897127919716,0.2331801026380731,0.11540838807654136,158,85,227,67,115,74
drip_pricing_only,72,0.46,0.16245711497844645,0.1993094356017007,0.20817634691346615,2.0,0.37337712120003685,276164.2452038098,20830.320000000025,255333.92520380978,329546.83989429416,605711.085098104,3.0,270.0,24214.0,98.0,80.0,-1.0,252.0,151.0,1.0,0.0,1.0,1.0,92.0,71.0,67.0,0.15907148151791667,0.2265209296018288,0.13264856139734027,155,92,245,71,100,67
drip_pricing_only,73,0.46,0.16844553518663102,0.20854177238074836,0.2107235608975924,2.0,0.37835244712647254,278770.0905424481,21504.39999999998,257265.69054244814,343668.64309743233,622438.7336398804,4.0,270.0,25560.0,98.0,78.0,280.0,243.0,154.0,1.0,1.0,1.0,1.0,86.0,61.0,83.0,0.1347646616973878,0.24944100205524997,0.14993759111420127,158,86,231,61,111,83
drip_pricing_only,74,0.494,0.17342421829647345,0.2296508795712565,0.21082526458843295,2.0,0.39372252945333475,260530.75067671813,21423.580000000005,239107.17067671812,319013.6267739627,579544.3774506808,4.0,253.0,25354.0,91.0,77.0,271.0,244.0,147.0,1.0,1.0,1.0,1.0,97.0,63.0,87.0,0.1893819861828401,0.25879297766820264,0.16070296710819446,158,97,223,63,119,87
drip_pricing_only,75,0.38,0.20424120951754804,0.23403287751413496,0.19869185738803283,2.0,0.4046282370510029,306566.2468638126,20970.000000000022,285596.2468638126,349009.2672267708,655575.5140905834,3.0,310.0,24215.0,100.0,81.0,-1.0,292.0,170.0,1.0,0.0,1.0,1.0,70.0,59.0,61.0,0.12958314975399002,0.26798857048952074,0.19201767707555703,123,70,274,59,103,61
drip_pricing_only,76,0.408,0.18262257454769001,0.20896365113979778,0.2014694466938638,2.0,0.3836677035300756,281663.823926659,20924.27999999999,260739.543926659,319533.44100595446,601197.2649326135,3.0,296.0,24240.0,77.0,82.0,-1.0,272.0,160.0,1.0,0.0,1.0,1.0,74.0,58.0,72.0,0.13090940939775225,0.25556493932710705,0.08523314864211515,130,74,258,58,112,72
drip_pricing_only,77,0.408,0.18854511463201515,0.21585043099042542,0.20994134075501303,2.0,0.3837457430715002,283248.32580824743,20798.900000000027,262449.4258082474,332531.5461567708,615779.8719650182,4.0,296.0,24154.0,85.0,80.0,299.0,273.0,155.0,1.0,1.0,1.0,1.0,85.0,60.0,59.0,0.12545787504854938,0.2626899752922451,0.1482170309579051,156,85,249,60,95,59
drip_pricing_only,78,0.412,0.16347702985231255,0.18097850931857484,0.20537636405029597,2.0,0.36115164222017754,290600.1819225988,21266.399999999987,269333.78192259884,341225.539730317,631825.7216529158,4.0,294.0,24931.0,94.0,79.0,307.0,278.0,157.0,1.0,1.0,1.0,1.0,91.0,61.0,54.0,0.13292996623045195,0.2075129810693693,0.12547857189703762,156,91,254,61,90,54
drip_pricing_only,79,0.386,0.1703798287216873,0.21276633350935306,0.20043718927804188,2.0,0.3875569769331154,307264.3632876394,21508.340000000004,285756.0232876394,339991.15710511414,647255.5203927535,3.0,307.0,25158.0,100.0,81.0,-1.0,296.0,177.0,1.0,0.0,1.0,1.0,81.0,50.0,62.0,0.1350951485486909,0.245777357433196,0.15333120664496994,145,81,260,50,95,62
drip_pricing_only,80,0.42,0.2041776342331419,0.24785603538623202,0.1955518117520803,2.0,0.41540275402603843,280862.80261670833,20381.800000000014,260481.0026167083,326453.7700809975,607316.5726977058,3.0,290.0,23213.0,91.0,80.0,-1.0,269.0,162.0,1.0,0.0,1.0,1.0,91.0,60.0,59.0,0.18997757559590994,0.2763467355572343,0.1707959818281502,150,91,261,60,89,59
drip_pricing_only,81,0.37,0.189160511963823,0.2267877498507144,0.1948090090318803,2.0,0.40070326815979884,271906.6693507457,19875.43999999999,252031.22935074568,300187.34781618364,572094.0171669293,3.0,315.0,22217.0,99.0,82.0,-1.0,282.0,163.0,1.0,0.0,1.0,1.0,73.0,52.0,60.0,0.15292533236300743,0.258020835259886,0.1543737383779193,139,73,273,52,88,60
drip_pricing_only,82,0.424,0.18413012929132241,0.22584974043627654,0.2092084590572067,2.0,0.3920120016047339,284987.7360276348,20754.96000000002,264232.7760276348,339397.47897900455,624385.2150066394,3.0,288.0,23983.0,89.0,79.0,-1.0,268.0,159.0,1.0,0.0,1.0,1.0,83.0,67.0,62.0,0.1918763241540673,0.2529529846035439,0.1561664530520684,149,83,250,67,101,62
drip_pricing_only,83,0.448,0.19054502860008204,0.23300800197396615,0.2012652925547778,2.0,0.40091992321629466,254961.11398906002,20530.19999999999,234430.91398906003,305644.09730356024,560605.2112926203,3.0,276.0,23614.0,103.0,79.0,-1.0,264.0,150.0,1.0,0.0,1.0,1.0,91.0,63.0,70.0,0.16454080076247096,0.2741970474841231,0.11971957143560084,151,91,248,63,101,70
drip_pricing_only,84,0.394,0.1600918461752531,0.19189833790071284,0.21569481880016433,2.0,0.3632605424766251,283673.30972365866,22175.140000000003,261498.16972365865,327644.439119233,611317.7488428917,4.0,303.0,26649.0,98.0,79.0,274.0,288.0,161.0,1.0,1.0,1.0,1.0,80.0,60.0,57.0,0.12812525297393157,0.23522563492600385,0.10783457611956004,155,80,248,60,97,57
drip_pricing_only,85,0.416,0.17456193946417706,0.2096073220677803,0.21320985024112207,2.0,0.3774169669521888,295247.34234742937,21134.04000000001,274113.30234742933,346723.97816642665,641971.320513856,4.0,292.0,24743.0,84.0,80.0,275.0,275.0,152.0,1.0,1.0,1.0,1.0,88.0,66.0,54.0,0.12049989742319726,0.26674900410350766,0.1051673482027294,159,88,248,66,93,54
drip_pricing_only,86,0.43,0.15882448841970456,0.2006917891191977,0.21264804054865627,2.0,0.37215262783981984,260169.2297051501,22128.419999999995,238040.8097051501,301389.8398101332,561559.0695152833,4.0,285.0,26500.0,81.0,79.0,273.0,277.0,162.0,1.0,1.0,1.0,1.0,92.0,61.0,62.0,0.12531903440150663,0.23713958818725486,0.1515956461581526,152,92,243,61,105,62
